MWG;NWG;KWG;MDIMC;NDIMC;MDIMA;NDIMB;KWI;VWM;VWN;STRM;STRN;SA;SB;Run1 (ms)
16;32;16;16;16;16;16;8;1;1;0;0;1;1;77,31
16;32;16;16;16;16;16;8;1;1;0;1;0;0;129,18
16;32;16;16;16;16;16;8;1;1;0;1;0;1;83,86
16;32;16;16;16;16;16;8;1;1;0;1;1;0;103,15
16;32;16;16;16;16;16;8;1;1;0;1;1;1;70,75
16;32;16;16;16;16;16;8;1;1;1;0;0;0;127,68
16;32;16;16;16;16;16;8;1;1;1;0;0;1;90,15
16;32;16;16;16;16;16;8;1;1;1;0;1;0;103,25
16;32;16;16;16;16;16;8;1;1;1;0;1;1;77,23
16;32;16;16;16;16;16;8;1;1;1;1;0;0;129,19
16;32;16;16;16;16;16;8;1;1;1;1;0;1;85,53
16;32;16;16;16;16;16;8;1;1;1;1;1;0;103,38
16;32;16;16;16;16;16;8;1;1;1;1;1;1;70,87
16;32;16;16;16;16;16;8;1;2;0;0;0;0;96,28
16;32;16;16;16;16;16;8;1;2;0;0;0;1;64,2
16;32;16;16;16;16;16;8;1;2;0;0;1;0;78,86
16;32;16;16;16;16;16;8;1;2;0;0;1;1;48,17
16;32;16;16;16;16;16;8;1;2;0;1;0;0;96,85
16;32;16;16;16;16;16;8;1;2;0;1;0;1;64,3
16;32;16;16;16;16;16;8;1;2;0;1;1;0;79,33
16;32;16;16;16;16;16;8;1;2;0;1;1;1;48,13
16;32;16;16;16;16;16;8;1;2;1;0;0;0;96,78
16;32;16;16;16;16;16;8;1;2;1;0;0;1;64,25
16;32;16;16;16;16;16;8;1;2;1;0;1;0;78,92
16;32;16;16;16;16;16;8;1;2;1;0;1;1;48,16
16;32;16;16;16;16;16;8;1;2;1;1;0;0;96,38
16;32;16;16;16;16;16;8;1;2;1;1;0;1;64,27
16;32;16;16;16;16;16;8;1;2;1;1;1;0;79,31
16;32;16;16;16;16;16;8;1;2;1;1;1;1;48,14
16;32;16;16;16;16;32;2;1;1;0;0;0;0;123,16
16;32;16;16;16;16;32;2;1;1;0;0;0;1;79,29
16;32;16;16;16;16;32;2;1;1;0;0;1;0;103,37
16;32;16;16;16;16;32;2;1;1;0;0;1;1;67,42
16;32;16;16;16;16;32;2;1;1;0;1;0;0;122,83
16;32;16;16;16;16;32;2;1;1;0;1;0;1;80,23
16;32;16;16;16;16;32;2;1;1;0;1;1;0;103,01
16;32;16;16;16;16;32;2;1;1;0;1;1;1;68,19
16;32;16;16;16;16;32;2;1;1;1;0;0;0;122,95
16;32;16;16;16;16;32;2;1;1;1;0;0;1;80,96
16;32;16;16;16;16;32;2;1;1;1;0;1;0;103,22
16;32;16;16;16;16;32;2;1;1;1;0;1;1;67,57
16;32;16;16;16;16;32;2;1;1;1;1;0;0;122,89
16;32;16;16;16;16;32;2;1;1;1;1;0;1;81,44
16;32;16;16;16;16;32;2;1;1;1;1;1;0;103,16
16;32;16;16;16;16;32;2;1;1;1;1;1;1;68,39
16;32;16;16;16;16;32;8;1;1;0;0;0;0;127,82
16;32;16;16;16;16;32;8;1;1;0;0;0;1;79,27
16;32;16;16;16;16;32;8;1;1;0;0;1;0;103,15
16;32;16;16;16;16;32;8;1;1;0;0;1;1;68,3
16;32;16;16;16;16;32;8;1;1;0;1;0;0;129,18
16;32;16;16;16;16;32;8;1;1;0;1;0;1;80,18
16;32;16;16;16;16;32;8;1;1;0;1;1;0;103,1
16;32;16;16;16;16;32;8;1;1;0;1;1;1;67,72
16;32;16;16;16;16;32;8;1;1;1;0;0;0;127,6
16;32;16;16;16;16;32;8;1;1;1;0;0;1;81,11
16;32;16;16;16;16;32;8;1;1;1;0;1;0;103,16
16;32;16;16;16;16;32;8;1;1;1;0;1;1;68,25
16;32;16;16;16;16;32;8;1;1;1;1;0;0;129,49
16;32;16;16;16;16;32;8;1;1;1;1;0;1;81,16
16;32;16;16;16;16;32;8;1;1;1;1;1;0;103,05
16;32;16;16;16;16;32;8;1;1;1;1;1;1;67,62
16;32;32;8;8;8;8;2;1;1;0;0;0;0;70,7
16;32;32;8;8;8;8;2;1;1;0;0;0;1;72,14
16;32;32;8;8;8;8;2;1;1;0;0;1;0;65,42
16;32;32;8;8;8;8;2;1;1;0;0;1;1;71,61
16;32;32;8;8;8;8;2;1;1;0;1;0;0;72,28
16;32;32;8;8;8;8;2;1;1;0;1;0;1;69,37
16;32;32;8;8;8;8;2;1;1;0;1;1;0;62,9
16;32;32;8;8;8;8;2;1;1;0;1;1;1;75,84
16;32;32;8;8;8;8;2;1;1;1;0;0;0;70,62
16;32;32;8;8;8;8;2;1;1;1;0;0;1;77,92
16;32;32;8;8;8;8;2;1;1;1;0;1;0;64,91
16;32;32;8;8;8;8;2;1;1;1;0;1;1;71,08
16;32;32;8;8;8;8;2;1;1;1;1;0;0;77,34
16;32;32;8;8;8;8;2;1;1;1;1;0;1;77,02
16;32;32;8;8;8;8;2;1;1;1;1;1;0;62,11
16;32;32;8;8;8;8;2;1;1;1;1;1;1;78,58
16;32;32;8;8;8;8;2;1;2;0;0;0;0;64,39
16;32;32;8;8;8;8;2;1;2;0;0;0;1;52,83
16;32;32;8;8;8;8;2;1;2;0;0;1;0;56,26
16;32;32;8;8;8;8;2;1;2;0;0;1;1;58,46
16;32;32;8;8;8;8;2;1;2;0;1;0;0;70,72
16;32;32;8;8;8;8;2;1;2;0;1;0;1;51,34
16;32;32;8;8;8;8;2;1;2;0;1;1;0;57,54
16;32;32;8;8;8;8;2;1;2;0;1;1;1;57,07
16;32;32;8;8;8;8;2;1;2;1;0;0;0;71,68
16;32;32;8;8;8;8;2;1;2;1;0;0;1;53,52
16;32;32;8;8;8;8;2;1;2;1;0;1;0;57,61
16;32;32;8;8;8;8;2;1;2;1;0;1;1;59,53
16;32;32;8;8;8;8;2;1;2;1;1;0;0;71,34
16;32;32;8;8;8;8;2;1;2;1;1;0;1;54,61
16;32;32;8;8;8;8;2;1;2;1;1;1;0;58,53
16;32;32;8;8;8;8;2;1;2;1;1;1;1;57,4
16;32;32;8;8;8;8;2;1;4;0;0;0;0;57,42
16;32;32;8;8;8;8;2;1;4;0;0;0;1;43,86
16;32;32;8;8;8;8;2;1;4;0;0;1;0;54,43
16;32;32;8;8;8;8;2;1;4;0;0;1;1;48,51
16;32;32;8;8;8;8;2;1;4;0;1;0;0;58,34
16;32;32;8;8;8;8;2;1;4;0;1;0;1;43,9
16;32;32;8;8;8;8;2;1;4;0;1;1;0;54,11
16;32;32;8;8;8;8;2;1;4;0;1;1;1;48,5
16;32;32;8;8;8;8;2;1;4;1;0;0;0;62,54
16;32;32;8;8;8;8;2;1;4;1;0;0;1;47,14
16;32;32;8;8;8;8;2;1;4;1;0;1;0;55,27
16;32;32;8;8;8;8;2;1;4;1;0;1;1;49,23
16;32;32;8;8;8;8;2;1;4;1;1;0;0;62,6
16;32;32;8;8;8;8;2;1;4;1;1;0;1;47,2
16;32;32;8;8;8;8;2;1;4;1;1;1;0;54,97
16;32;32;8;8;8;8;2;1;4;1;1;1;1;49,17
16;32;32;8;8;8;8;2;2;1;0;0;0;0;70,39
16;32;32;8;8;8;8;2;2;1;0;0;0;1;73,58
16;32;32;8;8;8;8;2;2;1;0;0;1;0;62,49
16;32;32;8;8;8;8;2;2;1;0;0;1;1;69,25
16;32;32;8;8;8;8;2;2;1;0;1;0;0;66,8
16;32;32;8;8;8;8;2;2;1;0;1;0;1;71,08
16;32;32;8;8;8;8;2;2;1;0;1;1;0;57,61
16;32;32;8;8;8;8;2;2;1;0;1;1;1;69,14
16;32;32;8;8;8;8;2;2;1;1;0;0;0;70,2
16;32;32;8;8;8;8;2;2;1;1;0;0;1;73,45
16;32;32;8;8;8;8;2;2;1;1;0;1;0;62,16
16;32;32;8;8;8;8;2;2;1;1;0;1;1;69,24
16;32;32;8;8;8;8;2;2;1;1;1;0;0;67,02
16;32;32;8;8;8;8;2;2;1;1;1;0;1;71,42
16;32;32;8;8;8;8;2;2;1;1;1;1;0;57,46
16;32;32;8;8;8;8;2;2;1;1;1;1;1;67,89
16;32;32;8;8;8;8;2;2;2;0;0;0;0;47,12
16;32;32;8;8;8;8;2;2;2;0;0;0;1;57,83
16;32;32;8;8;8;8;2;2;2;0;0;1;0;44,78
16;32;32;8;8;8;8;2;2;2;0;0;1;1;48,54
16;32;32;8;8;8;8;2;2;2;0;1;0;0;46,95
16;32;32;8;8;8;8;2;2;2;0;1;0;1;57,92
16;32;32;8;8;8;8;2;2;2;0;1;1;0;51,07
16;32;32;8;8;8;8;2;2;2;0;1;1;1;48,85
16;32;32;8;8;8;8;2;2;2;1;0;0;0;60,52
16;32;32;8;8;8;8;2;2;2;1;0;0;1;61
16;32;32;8;8;8;8;2;2;2;1;0;1;0;44,67
16;32;32;8;8;8;8;2;2;2;1;0;1;1;48,51
16;32;32;8;8;8;8;2;2;2;1;1;0;0;62,07
16;32;32;8;8;8;8;2;2;2;1;1;0;1;58,08
16;32;32;8;8;8;8;2;2;2;1;1;1;0;50,92
16;32;32;8;8;8;8;2;2;2;1;1;1;1;48,92
16;32;32;8;8;8;8;2;2;4;0;0;0;0;48,93
16;32;32;8;8;8;8;2;2;4;0;0;0;1;49,36
16;32;32;8;8;8;8;2;2;4;0;0;1;0;44,12
16;32;32;8;8;8;8;2;2;4;0;0;1;1;41,89
16;32;32;8;8;8;8;2;2;4;0;1;0;0;49
16;32;32;8;8;8;8;2;2;4;0;1;0;1;49,39
16;32;32;8;8;8;8;2;2;4;0;1;1;0;42,93
16;32;32;8;8;8;8;2;2;4;0;1;1;1;41,85
16;32;32;8;8;8;8;2;2;4;1;0;0;0;48,81
16;32;32;8;8;8;8;2;2;4;1;0;0;1;61,97
16;32;32;8;8;8;8;2;2;4;1;0;1;0;41,59
16;32;32;8;8;8;8;2;2;4;1;0;1;1;41,17
16;32;32;8;8;8;8;2;2;4;1;1;0;0;47,8
16;32;32;8;8;8;8;2;2;4;1;1;0;1;62,14
16;32;32;8;8;8;8;2;2;4;1;1;1;0;41,81
16;32;32;8;8;8;8;2;2;4;1;1;1;1;41,09
16;32;32;8;8;8;8;8;1;1;0;0;0;0;70,74
16;32;32;8;8;8;8;8;1;1;0;0;0;1;77,89
16;32;32;8;8;8;8;8;1;1;0;0;1;0;68,77
16;32;32;8;8;8;8;8;1;1;0;0;1;1;75,03
16;32;32;8;8;8;8;8;1;1;0;1;0;0;70,95
16;32;32;8;8;8;8;8;1;1;0;1;0;1;74,39
16;32;32;8;8;8;8;8;1;1;0;1;1;0;65,25
16;32;32;8;8;8;8;8;1;1;0;1;1;1;78,96
16;32;32;8;8;8;8;8;1;1;1;0;0;0;69,24
16;32;32;8;8;8;8;8;1;1;1;0;0;1;78,37
16;32;32;8;8;8;8;8;1;1;1;0;1;0;68,34
16;32;32;8;8;8;8;8;1;1;1;0;1;1;74,28
16;32;32;8;8;8;8;8;1;1;1;1;0;0;76,82
16;32;32;8;8;8;8;8;1;1;1;1;0;1;76,06
16;32;32;8;8;8;8;8;1;1;1;1;1;0;66,7
16;32;32;8;8;8;8;8;1;1;1;1;1;1;81,02
16;32;32;8;8;8;8;8;1;2;0;0;0;0;57
16;32;32;8;8;8;8;8;1;2;0;0;0;1;62,2
16;32;32;8;8;8;8;8;1;2;0;0;1;0;55,41
16;32;32;8;8;8;8;8;1;2;0;0;1;1;56,54
16;32;32;8;8;8;8;8;1;2;0;1;0;0;58,34
16;32;32;8;8;8;8;8;1;2;0;1;0;1;61,63
16;32;32;8;8;8;8;8;1;2;0;1;1;0;55,86
16;32;32;8;8;8;8;8;1;2;0;1;1;1;55,28
16;32;32;8;8;8;8;8;1;2;1;0;0;0;59,21
16;32;32;8;8;8;8;8;1;2;1;0;0;1;58,09
16;32;32;8;8;8;8;8;1;2;1;0;1;0;55,71
16;32;32;8;8;8;8;8;1;2;1;0;1;1;57,19
16;32;32;8;8;8;8;8;1;2;1;1;0;0;59,14
16;32;32;8;8;8;8;8;1;2;1;1;0;1;58,29
16;32;32;8;8;8;8;8;1;2;1;1;1;0;56,11
16;32;32;8;8;8;8;8;1;2;1;1;1;1;56,31
16;32;32;8;8;8;8;8;1;4;0;0;0;0;51,41
16;32;32;8;8;8;8;8;1;4;0;0;0;1;53,76
16;32;32;8;8;8;8;8;1;4;0;0;1;0;52,58
16;32;32;8;8;8;8;8;1;4;0;0;1;1;47,6
16;32;32;8;8;8;8;8;1;4;0;1;0;0;51,49
16;32;32;8;8;8;8;8;1;4;0;1;0;1;53,76
16;32;32;8;8;8;8;8;1;4;0;1;1;0;53,2
16;32;32;8;8;8;8;8;1;4;0;1;1;1;47,65
16;32;32;8;8;8;8;8;1;4;1;0;0;0;54,16
16;32;32;8;8;8;8;8;1;4;1;0;0;1;52,01
16;32;32;8;8;8;8;8;1;4;1;0;1;0;53,45
16;32;32;8;8;8;8;8;1;4;1;0;1;1;48,29
16;32;32;8;8;8;8;8;1;4;1;1;0;0;54,07
16;32;32;8;8;8;8;8;1;4;1;1;0;1;52,35
16;32;32;8;8;8;8;8;1;4;1;1;1;0;54,11
16;32;32;8;8;8;8;8;1;4;1;1;1;1;48,29
16;32;32;8;8;8;8;8;2;1;0;0;0;0;65,79
16;32;32;8;8;8;8;8;2;1;0;0;0;1;72,29
16;32;32;8;8;8;8;8;2;1;0;0;1;0;61,46
16;32;32;8;8;8;8;8;2;1;0;0;1;1;67,55
16;32;32;8;8;8;8;8;2;1;0;1;0;0;61,42
16;32;32;8;8;8;8;8;2;1;0;1;0;1;70,62
16;32;32;8;8;8;8;8;2;1;0;1;1;0;56,92
16;32;32;8;8;8;8;8;2;1;0;1;1;1;66,23
16;32;32;8;8;8;8;8;2;1;1;0;0;0;66,18
16;32;32;8;8;8;8;8;2;1;1;0;0;1;74,28
16;32;32;8;8;8;8;8;2;1;1;0;1;0;61,53
16;32;32;8;8;8;8;8;2;1;1;0;1;1;67,43
16;32;32;8;8;8;8;8;2;1;1;1;0;0;61,97
16;32;32;8;8;8;8;8;2;1;1;1;0;1;70,14
16;32;32;8;8;8;8;8;2;1;1;1;1;0;56,77
16;32;32;8;8;8;8;8;2;1;1;1;1;1;66,33
16;32;32;8;8;8;8;8;2;2;0;0;0;0;47,97
16;32;32;8;8;8;8;8;2;2;0;0;0;1;53,31
16;32;32;8;8;8;8;8;2;2;0;0;1;0;42,7
16;32;32;8;8;8;8;8;2;2;0;0;1;1;47,47
16;32;32;8;8;8;8;8;2;2;0;1;0;0;47,74
16;32;32;8;8;8;8;8;2;2;0;1;0;1;53,1
16;32;32;8;8;8;8;8;2;2;0;1;1;0;42,98
16;32;32;8;8;8;8;8;2;2;0;1;1;1;47,8
16;32;32;8;8;8;8;8;2;2;1;0;0;0;47,9
16;32;32;8;8;8;8;8;2;2;1;0;0;1;51,87
16;32;32;8;8;8;8;8;2;2;1;0;1;0;42,73
16;32;32;8;8;8;8;8;2;2;1;0;1;1;47,51
16;32;32;8;8;8;8;8;2;2;1;1;0;0;47,19
16;32;32;8;8;8;8;8;2;2;1;1;0;1;52,34
16;32;32;8;8;8;8;8;2;2;1;1;1;0;43,06
16;32;32;8;8;8;8;8;2;2;1;1;1;1;47,8
16;32;32;8;8;8;8;8;2;4;0;0;0;0;44,5
16;32;32;8;8;8;8;8;2;4;0;0;0;1;48,13
16;32;32;8;8;8;8;8;2;4;0;0;1;0;43,49
16;32;32;8;8;8;8;8;2;4;0;0;1;1;41,05
16;32;32;8;8;8;8;8;2;4;0;1;0;0;44,5
16;32;32;8;8;8;8;8;2;4;0;1;0;1;48,04
16;32;32;8;8;8;8;8;2;4;0;1;1;0;42,47
16;32;32;8;8;8;8;8;2;4;0;1;1;1;41,2
16;32;32;8;8;8;8;8;2;4;1;0;0;0;44,6
16;32;32;8;8;8;8;8;2;4;1;0;0;1;48,18
16;32;32;8;8;8;8;8;2;4;1;0;1;0;43,51
16;32;32;8;8;8;8;8;2;4;1;0;1;1;41,19
16;32;32;8;8;8;8;8;2;4;1;1;0;0;44,26
16;32;32;8;8;8;8;8;2;4;1;1;0;1;48,16
16;32;32;8;8;8;8;8;2;4;1;1;1;0;42,35
16;32;32;8;8;8;8;8;2;4;1;1;1;1;41,17
16;32;32;8;8;8;16;2;1;1;0;0;0;0;74,17
16;32;32;8;8;8;16;2;1;1;0;0;0;1;58,08
16;32;32;8;8;8;16;2;1;1;0;0;1;0;68,25
16;32;32;8;8;8;16;2;1;1;0;0;1;1;63,25
16;32;32;8;8;8;16;2;1;1;0;1;0;0;73,35
16;32;32;8;8;8;16;2;1;1;0;1;0;1;57,78
16;32;32;8;8;8;16;2;1;1;0;1;1;0;61,85
16;32;32;8;8;8;16;2;1;1;0;1;1;1;61,16
16;32;32;8;8;8;16;2;1;1;1;0;0;0;71,85
16;32;32;8;8;8;16;2;1;1;1;0;0;1;57,91
16;32;32;8;8;8;16;2;1;1;1;0;1;0;65,64
16;32;32;8;8;8;16;2;1;1;1;0;1;1;59,27
16;32;32;8;8;8;16;2;1;1;1;1;0;0;76,91
16;32;32;8;8;8;16;2;1;1;1;1;0;1;64,88
16;32;32;8;8;8;16;2;1;1;1;1;1;0;62,71
16;32;32;8;8;8;16;2;1;1;1;1;1;1;62,35
16;32;32;8;8;8;16;2;1;2;0;0;0;0;65,24
16;32;32;8;8;8;16;2;1;2;0;0;0;1;42,01
16;32;32;8;8;8;16;2;1;2;0;0;1;0;52,87
16;32;32;8;8;8;16;2;1;2;0;0;1;1;49,51
16;32;32;8;8;8;16;2;1;2;0;1;0;0;67
16;32;32;8;8;8;16;2;1;2;0;1;0;1;41,93
16;32;32;8;8;8;16;2;1;2;0;1;1;0;53,99
16;32;32;8;8;8;16;2;1;2;0;1;1;1;49,36
16;32;32;8;8;8;16;2;1;2;1;0;0;0;67,95
16;32;32;8;8;8;16;2;1;2;1;0;0;1;45,32
16;32;32;8;8;8;16;2;1;2;1;0;1;0;54,25
16;32;32;8;8;8;16;2;1;2;1;0;1;1;46,9
16;32;32;8;8;8;16;2;1;2;1;1;0;0;67,19
16;32;32;8;8;8;16;2;1;2;1;1;0;1;45,39
16;32;32;8;8;8;16;2;1;2;1;1;1;0;56,04
16;32;32;8;8;8;16;2;1;2;1;1;1;1;45,98
16;32;32;8;8;8;16;2;2;1;0;0;0;0;65,54
16;32;32;8;8;8;16;2;2;1;0;0;0;1;49,66
16;32;32;8;8;8;16;2;2;1;0;0;1;0;58,62
16;32;32;8;8;8;16;2;2;1;0;0;1;1;42,91
16;32;32;8;8;8;16;2;2;1;0;1;0;0;62,45
16;32;32;8;8;8;16;2;2;1;0;1;0;1;53,48
16;32;32;8;8;8;16;2;2;1;0;1;1;0;53,53
16;32;32;8;8;8;16;2;2;1;0;1;1;1;52,51
16;32;32;8;8;8;16;2;2;1;1;0;0;0;65,08
16;32;32;8;8;8;16;2;2;1;1;0;0;1;53,4
16;32;32;8;8;8;16;2;2;1;1;0;1;0;58,49
16;32;32;8;8;8;16;2;2;1;1;0;1;1;42,52
16;32;32;8;8;8;16;2;2;1;1;1;0;0;62,61
16;32;32;8;8;8;16;2;2;1;1;1;0;1;54,75
16;32;32;8;8;8;16;2;2;1;1;1;1;0;53,27
16;32;32;8;8;8;16;2;2;1;1;1;1;1;52,39
16;32;32;8;8;8;16;2;2;2;0;0;0;0;44,07
16;32;32;8;8;8;16;2;2;2;0;0;0;1;51,2
16;32;32;8;8;8;16;2;2;2;0;0;1;0;41,69
16;32;32;8;8;8;16;2;2;2;0;0;1;1;39,91
16;32;32;8;8;8;16;2;2;2;0;1;0;0;45,27
16;32;32;8;8;8;16;2;2;2;0;1;0;1;51,04
16;32;32;8;8;8;16;2;2;2;0;1;1;0;48,98
16;32;32;8;8;8;16;2;2;2;0;1;1;1;39,15
16;32;32;8;8;8;16;2;2;2;1;0;0;0;56,82
16;32;32;8;8;8;16;2;2;2;1;0;0;1;51,19
16;32;32;8;8;8;16;2;2;2;1;0;1;0;41,65
16;32;32;8;8;8;16;2;2;2;1;0;1;1;39,82
16;32;32;8;8;8;16;2;2;2;1;1;0;0;58,79
16;32;32;8;8;8;16;2;2;2;1;1;0;1;51,15
16;32;32;8;8;8;16;2;2;2;1;1;1;0;49,41
16;32;32;8;8;8;16;2;2;2;1;1;1;1;38,95
16;32;32;8;8;8;16;8;1;1;0;0;0;0;67,07
16;32;32;8;8;8;16;8;1;1;0;0;0;1;58,87
16;32;32;8;8;8;16;8;1;1;0;0;1;0;66,02
16;32;32;8;8;8;16;8;1;1;0;0;1;1;58,38
16;32;32;8;8;8;16;8;1;1;0;1;0;0;69,06
16;32;32;8;8;8;16;8;1;1;0;1;0;1;61,04
16;32;32;8;8;8;16;8;1;1;0;1;1;0;62,38
16;32;32;8;8;8;16;8;1;1;0;1;1;1;61,44
16;32;32;8;8;8;16;8;1;1;1;0;0;0;66,47
16;32;32;8;8;8;16;8;1;1;1;0;0;1;64,53
16;32;32;8;8;8;16;8;1;1;1;0;1;0;65,38
16;32;32;8;8;8;16;8;1;1;1;0;1;1;58,43
16;32;32;8;8;8;16;8;1;1;1;1;0;0;74,81
16;32;32;8;8;8;16;8;1;1;1;1;0;1;59,86
16;32;32;8;8;8;16;8;1;1;1;1;1;0;63,93
16;32;32;8;8;8;16;8;1;1;1;1;1;1;62,3
16;32;32;8;8;8;16;8;1;2;0;0;0;0;54,45
16;32;32;8;8;8;16;8;1;2;0;0;0;1;53,08
16;32;32;8;8;8;16;8;1;2;0;0;1;0;52,94
16;32;32;8;8;8;16;8;1;2;0;0;1;1;48,98
16;32;32;8;8;8;16;8;1;2;0;1;0;0;55,71
16;32;32;8;8;8;16;8;1;2;0;1;0;1;51,13
16;32;32;8;8;8;16;8;1;2;0;1;1;0;53,23
16;32;32;8;8;8;16;8;1;2;0;1;1;1;48,08
16;32;32;8;8;8;16;8;1;2;1;0;0;0;56,67
16;32;32;8;8;8;16;8;1;2;1;0;0;1;46,73
16;32;32;8;8;8;16;8;1;2;1;0;1;0;53,13
16;32;32;8;8;8;16;8;1;2;1;0;1;1;45,9
16;32;32;8;8;8;16;8;1;2;1;1;0;0;56,69
16;32;32;8;8;8;16;8;1;2;1;1;0;1;46,5
16;32;32;8;8;8;16;8;1;2;1;1;1;0;53,52
16;32;32;8;8;8;16;8;1;2;1;1;1;1;46,71
16;32;32;8;8;8;16;8;2;1;0;0;0;0;62,78
16;32;32;8;8;8;16;8;2;1;0;0;0;1;54,99
16;32;32;8;8;8;16;8;2;1;0;0;1;0;58,64
16;32;32;8;8;8;16;8;2;1;0;0;1;1;41,58
16;32;32;8;8;8;16;8;2;1;0;1;0;0;59,93
16;32;32;8;8;8;16;8;2;1;0;1;0;1;59,23
16;32;32;8;8;8;16;8;2;1;0;1;1;0;55,99
16;32;32;8;8;8;16;8;2;1;0;1;1;1;51,61
16;32;32;8;8;8;16;8;2;1;1;0;0;0;62,42
16;32;32;8;8;8;16;8;2;1;1;0;0;1;54,44
16;32;32;8;8;8;16;8;2;1;1;0;1;0;59,1
16;32;32;8;8;8;16;8;2;1;1;0;1;1;41,79
16;32;32;8;8;8;16;8;2;1;1;1;0;0;59,77
16;32;32;8;8;8;16;8;2;1;1;1;0;1;56,19
16;32;32;8;8;8;16;8;2;1;1;1;1;0;56
16;32;32;8;8;8;16;8;2;1;1;1;1;1;51,52
16;32;32;8;8;8;16;8;2;2;0;0;0;0;45,8
16;32;32;8;8;8;16;8;2;2;0;0;0;1;44,34
16;32;32;8;8;8;16;8;2;2;0;0;1;0;40,83
16;32;32;8;8;8;16;8;2;2;0;0;1;1;39,79
16;32;32;8;8;8;16;8;2;2;0;1;0;0;45,4
16;32;32;8;8;8;16;8;2;2;0;1;0;1;44,57
16;32;32;8;8;8;16;8;2;2;0;1;1;0;41,09
16;32;32;8;8;8;16;8;2;2;0;1;1;1;40,45
16;32;32;8;8;8;16;8;2;2;1;0;0;0;45,95
16;32;32;8;8;8;16;8;2;2;1;0;0;1;43,73
16;32;32;8;8;8;16;8;2;2;1;0;1;0;40,82
16;32;32;8;8;8;16;8;2;2;1;0;1;1;39,67
16;32;32;8;8;8;16;8;2;2;1;1;0;0;45,35
16;32;32;8;8;8;16;8;2;2;1;1;0;1;43,79
16;32;32;8;8;8;16;8;2;2;1;1;1;0;44,04
16;32;32;8;8;8;16;8;2;2;1;1;1;1;41,79
16;32;32;8;8;8;32;2;1;1;0;0;0;0;75,96
16;32;32;8;8;8;32;2;1;1;0;0;0;1;53,56
16;32;32;8;8;8;32;2;1;1;0;0;1;0;70,23
16;32;32;8;8;8;32;2;1;1;0;0;1;1;51,88
16;32;32;8;8;8;32;2;1;1;0;1;0;0;75,48
16;32;32;8;8;8;32;2;1;1;0;1;0;1;53,2
16;32;32;8;8;8;32;2;1;1;0;1;1;0;66,29
16;32;32;8;8;8;32;2;1;1;0;1;1;1;55,03
16;32;32;8;8;8;32;2;1;1;1;0;0;0;74,32
16;32;32;8;8;8;32;2;1;1;1;0;0;1;61,29
16;32;32;8;8;8;32;2;1;1;1;0;1;0;67,98
16;32;32;8;8;8;32;2;1;1;1;0;1;1;55,02
16;32;32;8;8;8;32;2;1;1;1;1;0;0;78,59
16;32;32;8;8;8;32;2;1;1;1;1;0;1;61,29
16;32;32;8;8;8;32;2;1;1;1;1;1;0;64,61
16;32;32;8;8;8;32;2;1;1;1;1;1;1;56,43
16;32;32;8;8;8;32;2;2;1;0;0;0;0;68,59
16;32;32;8;8;8;32;2;2;1;0;0;0;1;46,45
16;32;32;8;8;8;32;2;2;1;0;0;1;0;60,87
16;32;32;8;8;8;32;2;2;1;0;0;1;1;39,07
16;32;32;8;8;8;32;2;2;1;0;1;0;0;66
16;32;32;8;8;8;32;2;2;1;0;1;0;1;50,51
16;32;32;8;8;8;32;2;2;1;0;1;1;0;56,11
16;32;32;8;8;8;32;2;2;1;0;1;1;1;47,55
16;32;32;8;8;8;32;2;2;1;1;0;0;0;68,41
16;32;32;8;8;8;32;2;2;1;1;0;0;1;52,97
16;32;32;8;8;8;32;2;2;1;1;0;1;0;61,08
16;32;32;8;8;8;32;2;2;1;1;0;1;1;39,11
16;32;32;8;8;8;32;2;2;1;1;1;0;0;64,85
16;32;32;8;8;8;32;2;2;1;1;1;0;1;49,73
16;32;32;8;8;8;32;2;2;1;1;1;1;0;56,36
16;32;32;8;8;8;32;2;2;1;1;1;1;1;47,54
16;32;32;8;8;8;32;8;1;1;0;0;0;0;70,44
16;32;32;8;8;8;32;8;1;1;0;0;0;1;55,27
16;32;32;8;8;8;32;8;1;1;0;0;1;0;68,87
16;32;32;8;8;8;32;8;1;1;0;0;1;1;51,65
16;32;32;8;8;8;32;8;1;1;0;1;0;0;71,24
16;32;32;8;8;8;32;8;1;1;0;1;0;1;57,37
16;32;32;8;8;8;32;8;1;1;0;1;1;0;65,23
16;32;32;8;8;8;32;8;1;1;0;1;1;1;55,66
16;32;32;8;8;8;32;8;1;1;1;0;0;0;69,91
16;32;32;8;8;8;32;8;1;1;1;0;0;1;60,33
16;32;32;8;8;8;32;8;1;1;1;0;1;0;68,4
16;32;32;8;8;8;32;8;1;1;1;0;1;1;52,89
16;32;32;8;8;8;32;8;1;1;1;1;0;0;76,63
16;32;32;8;8;8;32;8;1;1;1;1;0;1;56,51
16;32;32;8;8;8;32;8;1;1;1;1;1;0;66,63
16;32;32;8;8;8;32;8;1;1;1;1;1;1;57,67
16;32;32;8;8;8;32;8;2;1;0;0;0;0;65,65
16;32;32;8;8;8;32;8;2;1;0;0;0;1;52
16;32;32;8;8;8;32;8;2;1;0;0;1;0;61,53
16;32;32;8;8;8;32;8;2;1;0;0;1;1;40,8
16;32;32;8;8;8;32;8;2;1;0;1;0;0;61,51
16;32;32;8;8;8;32;8;2;1;0;1;0;1;54,42
